Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
7/12/2020,AirNow,60010009,3,11.6,ug/m3 LC,48,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
7/13/2020,AirNow,60010009,3,12.6,ug/m3 LC,52,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
7/14/2020,AirNow,60010009,3,9,ug/m3 LC,38,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
7/15/2020,AirNow,60010009,3,6.5,ug/m3 LC,27,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
7/16/2020,AirNow,60010009,3,5.4,ug/m3 LC,23,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
7/17/2020,AirNow,60010009,3,5.2,ug/m3 LC,22,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
7/18/2020,AirNow,60010009,3,6,ug/m3 LC,25,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
7/19/2020,AirNow,60010009,3,4.9,ug/m3 LC,20,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
7/20/2020,AirNow,60010009,3,3.1,ug/m3 LC,13,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
7/21/2020,AirNow,60010009,3,2,ug/m3 LC,8,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
7/22/2020,AirNow,60010009,3,2.5,ug/m3 LC,10,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
7/23/2020,AirNow,60010009,3,4,ug/m3 LC,17,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
7/24/2020,AirNow,60010009,3,7.6,ug/m3 LC,32,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
7/25/2020,AirNow,60010009,3,10.1,ug/m3 LC,42,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
7/26/2020,AirNow,60010009,3,8.1,ug/m3 LC,34,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
7/27/2020,AirNow,60010009,3,5.2,ug/m3 LC,22,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
7/28/2020,AirNow,60010009,3,8.5,ug/m3 LC,35,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
7/29/2020,AirNow,60010009,3,3.6,ug/m3 LC,15,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
7/30/2020,AirNow,60010009,3,4.7,ug/m3 LC,20,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
7/31/2020,AirNow,60010009,3,5.3,ug/m3 LC,22,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/1/2020,AirNow,60010009,3,3.4,ug/m3 LC,14,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/2/2020,AirNow,60010009,3,4.7,ug/m3 LC,20,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/3/2020,AirNow,60010009,3,5.9,ug/m3 LC,25,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/4/2020,AirNow,60010009,3,5.7,ug/m3 LC,24,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/5/2020,AirNow,60010009,3,5.7,ug/m3 LC,24,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/6/2020,AirNow,60010009,3,6.1,ug/m3 LC,25,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/7/2020,AirNow,60010009,3,9.7,ug/m3 LC,40,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/8/2020,AirNow,60010009,3,10.6,ug/m3 LC,44,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/9/2020,AirNow,60010009,3,7.3,ug/m3 LC,30,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/10/2020,AirNow,60010009,3,6.8,ug/m3 LC,28,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/11/2020,AirNow,60010009,3,4.6,ug/m3 LC,19,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/12/2020,AirNow,60010009,3,6.2,ug/m3 LC,26,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/13/2020,AirNow,60010009,3,10.7,ug/m3 LC,45,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/14/2020,AirNow,60010009,3,9.3,ug/m3 LC,39,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/15/2020,AirNow,60010009,3,10.7,ug/m3 LC,45,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/16/2020,AirNow,60010009,3,11.5,ug/m3 LC,48,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/17/2020,AirNow,60010009,3,8.8,ug/m3 LC,37,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/18/2020,AirNow,60010009,3,13.1,ug/m3 LC,53,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/19/2020,AirNow,60010009,3,46.7,ug/m3 LC,129,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/20/2020,AirNow,60010009,3,32.5,ug/m3 LC,94,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/21/2020,AirNow,60010009,3,40.3,ug/m3 LC,113,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/22/2020,AirNow,60010009,3,40.5,ug/m3 LC,113,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/23/2020,AirNow,60010009,3,36.8,ug/m3 LC,104,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/24/2020,AirNow,60010009,3,26.3,ug/m3 LC,81,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/25/2020,AirNow,60010009,3,30.6,ug/m3 LC,90,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/26/2020,AirNow,60010009,3,10.9,ug/m3 LC,45,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/27/2020,AirNow,60010009,3,8,ug/m3 LC,33,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/28/2020,AirNow,60010009,3,28.3,ug/m3 LC,85,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/29/2020,AirNow,60010009,3,17.6,ug/m3 LC,63,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/30/2020,AirNow,60010009,3,13.4,ug/m3 LC,54,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
8/31/2020,AirNow,60010009,3,22.8,ug/m3 LC,74,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
9/1/2020,AirNow,60010009,3,19,ug/m3 LC,66,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
9/2/2020,AirNow,60010009,3,13.4,ug/m3 LC,54,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
9/3/2020,AirNow,60010009,3,17.8,ug/m3 LC,63,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
9/4/2020,AirNow,60010009,3,16.8,ug/m3 LC,61,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
9/5/2020,AirNow,60010009,3,23.5,ug/m3 LC,75,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
9/6/2020,AirNow,60010009,3,34.7,ug/m3 LC,99,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
9/7/2020,AirNow,60010009,3,30.5,ug/m3 LC,90,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
9/8/2020,AirNow,60010009,3,16.5,ug/m3 LC,60,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
9/9/2020,AirNow,60010009,3,32.7,ug/m3 LC,94,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
9/10/2020,AirNow,60010009,3,110.5,ug/m3 LC,179,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
9/11/2020,AirNow,60010009,3,167.7,ug/m3 LC,218,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
9/12/2020,AirNow,60010009,3,101.7,ug/m3 LC,175,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
9/13/2020,AirNow,60010009,3,105.4,ug/m3 LC,177,Oakland,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.743065,-122.169935
1/1/2020,AQS,60010011,3,10.7,ug/m3 LC,45,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/2/2020,AQS,60010011,3,9.4,ug/m3 LC,39,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/3/2020,AQS,60010011,3,21.7,ug/m3 LC,71,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/4/2020,AQS,60010011,3,7.4,ug/m3 LC,31,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/5/2020,AQS,60010011,3,2.5,ug/m3 LC,10,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/6/2020,AQS,60010011,3,6.1,ug/m3 LC,25,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/7/2020,AQS,60010011,3,7.6,ug/m3 LC,32,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/8/2020,AQS,60010011,3,3.7,ug/m3 LC,15,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/9/2020,AQS,60010011,3,4,ug/m3 LC,17,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/10/2020,AQS,60010011,3,6.2,ug/m3 LC,26,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/11/2020,AQS,60010011,3,6.1,ug/m3 LC,25,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/12/2020,AQS,60010011,3,4.6,ug/m3 LC,19,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/13/2020,AQS,60010011,3,2.8,ug/m3 LC,12,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/14/2020,AQS,60010011,3,4.9,ug/m3 LC,20,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/15/2020,AQS,60010011,3,5.1,ug/m3 LC,21,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/16/2020,AQS,60010011,3,2.8,ug/m3 LC,12,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/17/2020,AQS,60010011,3,5.4,ug/m3 LC,23,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/18/2020,AQS,60010011,3,2.8,ug/m3 LC,12,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/19/2020,AQS,60010011,3,6.3,ug/m3 LC,26,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/20/2020,AQS,60010011,3,13.4,ug/m3 LC,54,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/21/2020,AQS,60010011,3,3.4,ug/m3 LC,14,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/22/2020,AQS,60010011,3,4.4,ug/m3 LC,18,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/23/2020,AQS,60010011,3,7.3,ug/m3 LC,30,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/24/2020,AQS,60010011,3,7.2,ug/m3 LC,30,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/25/2020,AQS,60010011,3,8.5,ug/m3 LC,35,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/26/2020,AQS,60010011,3,3.6,ug/m3 LC,15,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/27/2020,AQS,60010011,3,5.4,ug/m3 LC,23,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/28/2020,AQS,60010011,3,5.9,ug/m3 LC,25,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/29/2020,AQS,60010011,3,6.7,ug/m3 LC,28,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/30/2020,AQS,60010011,3,7,ug/m3 LC,29,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
1/31/2020,AQS,60010011,3,10.5,ug/m3 LC,44,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/1/2020,AQS,60010011,3,16.2,ug/m3 LC,60,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/2/2020,AQS,60010011,3,5.2,ug/m3 LC,22,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/3/2020,AQS,60010011,3,0.1,ug/m3 LC,0,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/4/2020,AQS,60010011,3,4.3,ug/m3 LC,18,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/5/2020,AQS,60010011,3,8.8,ug/m3 LC,37,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/6/2020,AQS,60010011,3,11.7,ug/m3 LC,49,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/7/2020,AQS,60010011,3,10,ug/m3 LC,42,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/8/2020,AQS,60010011,3,4.9,ug/m3 LC,20,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/9/2020,AQS,60010011,3,2,ug/m3 LC,8,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/10/2020,AQS,60010011,3,3,ug/m3 LC,13,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/11/2020,AQS,60010011,3,6.7,ug/m3 LC,28,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/12/2020,AQS,60010011,3,10.9,ug/m3 LC,45,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/13/2020,AQS,60010011,3,5.6,ug/m3 LC,23,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/14/2020,AQS,60010011,3,7.2,ug/m3 LC,30,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/15/2020,AQS,60010011,3,10.9,ug/m3 LC,45,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/16/2020,AQS,60010011,3,4.8,ug/m3 LC,20,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/17/2020,AQS,60010011,3,8,ug/m3 LC,33,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/18/2020,AQS,60010011,3,9.9,ug/m3 LC,41,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/19/2020,AQS,60010011,3,9.7,ug/m3 LC,40,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/20/2020,AQS,60010011,3,10.7,ug/m3 LC,45,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/21/2020,AQS,60010011,3,12.7,ug/m3 LC,52,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/22/2020,AQS,60010011,3,11.1,ug/m3 LC,46,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/23/2020,AQS,60010011,3,5.2,ug/m3 LC,22,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/24/2020,AQS,60010011,3,5.5,ug/m3 LC,23,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/25/2020,AQS,60010011,3,9.7,ug/m3 LC,40,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/26/2020,AQS,60010011,3,10.9,ug/m3 LC,45,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/27/2020,AQS,60010011,3,13.1,ug/m3 LC,53,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
2/28/2020,AQS,60010011,3,12.4,ug/m3 LC,52,Oakland West,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.814781,-122.282347
