,GEOTHERMAL,BIOMASS,BIOGAS,SMALL HYDRO,WIND TOTAL,SOLAR PV,SOLAR THERMAL
2017-11-02 02:00:00,923,320,209,181,2230,0,0
2017-11-02 03:00:00,923,324,209,175,2045,0,0
2017-11-02 04:00:00,923,323,210,180,1769,0,0
2017-11-02 05:00:00,925,313,209,237,1671,0,0
2017-11-02 06:00:00,926,294,209,413,1514,0,0
2017-11-02 07:00:00,926,299,208,455,1450,399,0
2017-11-02 08:00:00,925,297,208,359,1414,2655,84
2017-11-02 09:00:00,922,286,209,289,1176,4252,225
2017-11-02 10:00:00,919,283,209,264,1039,4687,309
2017-11-02 11:00:00,917,284,209,269,783,5182,319
2017-11-02 12:00:00,915,290,209,266,693,5454,326
2017-11-02 13:00:00,914,297,210,265,910,5665,324
2017-11-02 14:00:00,916,301,208,282,1281,5316,278
2017-11-02 15:00:00,916,303,210,288,1337,4337,201
2017-11-02 16:00:00,916,306,210,442,1366,2340,167
2017-11-02 17:00:00,920,304,211,528,1443,365,5
2017-11-02 18:00:00,922,303,211,526,1362,0,0
2017-11-02 19:00:00,923,300,210,526,1159,0,0
2017-11-02 20:00:00,924,302,211,491,1084,0,0
2017-11-02 21:00:00,925,303,211,486,1086,0,0
2017-11-02 22:00:00,924,297,211,403,1102,0,0
2017-11-02 23:00:00,925,296,211,272,1215,0,0
2017-11-03 00:00:00,925,288,212,265,1239,0,0
2017-11-03 01:00:00,924,286,212,222,1222,0,0
2017-11-03 02:00:00,924,288,212,210,1355,0,0
2017-11-03 03:00:00,923,287,212,211,1465,0,0
2017-11-03 04:00:00,922,286,211,213,1633,0,0
2017-11-03 05:00:00,922,283,209,272,1604,0,0
2017-11-03 06:00:00,922,286,208,416,1602,0,0
2017-11-03 07:00:00,921,290,212,464,1215,294,0
2017-11-03 08:00:00,919,291,211,369,1023,2298,39
2017-11-03 09:00:00,919,287,209,311,1158,4329,272
2017-11-03 10:00:00,918,290,195,305,1379,5656,348
2017-11-03 11:00:00,917,293,202,288,1760,5770,342
2017-11-03 12:00:00,916,296,214,257,1896,5377,268
2017-11-03 13:00:00,915,297,216,250,1878,5074,183
2017-11-03 14:00:00,917,294,217,248,1871,4553,178
2017-11-03 15:00:00,918,301,218,270,1806,3459,227
2017-11-03 16:00:00,919,304,219,339,1768,1616,120
2017-11-03 17:00:00,919,301,219,447,1358,185,0
2017-11-03 18:00:00,920,301,218,511,1095,0,0
2017-11-03 19:00:00,922,298,218,477,1046,0,0
2017-11-03 20:00:00,921,281,220,473,1211,0,0
2017-11-03 21:00:00,921,265,220,473,1290,0,0
2017-11-03 22:00:00,915,260,219,437,1269,0,0
2017-11-03 23:00:00,912,258,219,401,1613,0,0
2017-11-04 00:00:00,912,258,218,269,1560,0,0
2017-11-04 01:00:00,912,257,220,227,1531,0,0
2017-11-04 02:00:00,913,251,221,232,1603,0,0
2017-11-04 03:00:00,919,261,220,235,1735,0,0
2017-11-04 04:00:00,923,265,220,233,2191,0,0
2017-11-04 05:00:00,923,262,220,270,2224,0,0
2017-11-04 06:00:00,925,265,220,422,2333,0,0
2017-11-04 07:00:00,927,265,221,493,2120,328,0
2017-11-04 08:00:00,926,266,221,357,2081,2709,0
2017-11-04 09:00:00,926,259,220,266,2238,5040,44
2017-11-04 10:00:00,925,261,220,268,2157,6479,83
2017-11-04 11:00:00,925,263,219,255,2318,6733,115
2017-11-04 12:00:00,924,262,220,246,2421,6456,265
2017-11-04 13:00:00,924,261,220,250,2602,6428,320
2017-11-04 14:00:00,924,263,221,252,2786,6256,323
2017-11-04 15:00:00,926,266,220,249,2690,5255,318
2017-11-04 16:00:00,928,265,219,287,2486,3227,209
2017-11-04 17:00:00,929,262,219,486,2262,502,6
2017-11-04 18:00:00,928,264,219,497,2044,0,0
2017-11-04 19:00:00,929,265,218,491,2142,0,0
2017-11-04 20:00:00,929,265,218,491,2129,0,0
2017-11-04 21:00:00,929,264,218,460,2067,0,0
2017-11-04 22:00:00,928,262,218,408,2157,0,0
2017-11-04 23:00:00,929,261,219,373,2205,0,0
2017-11-05 00:00:00,928,264,201,295,2109,0,0
2017-11-05 01:00:00,929,264,215,280,2159,0,0
2017-11-05 02:00:00,928,263,216,223,2036,0,0
2017-11-05 03:00:00,929,263,215,227,2031,0,0
2017-11-05 04:00:00,930,264,216,222,2046,0,0
2017-11-05 05:00:00,929,265,215,275,2248,0,0
2017-11-05 06:00:00,929,262,215,481,2279,342,0
2017-11-05 07:00:00,929,258,215,424,2194,2810,12
2017-11-05 08:00:00,928,261,215,333,2175,5246,175
2017-11-05 09:00:00,926,261,215,256,2281,5833,233
2017-11-05 10:00:00,925,262,214,240,2514,6313,243
2017-11-05 11:00:00,923,262,219,236,2206,6182,241
2017-11-05 12:00:00,922,263,224,238,2227,6328,215
2017-11-05 13:00:00,923,261,224,231,2308,6882,291
2017-11-05 14:00:00,921,263,217,233,2175,6347,304
2017-11-05 15:00:00,921,265,216,240,1850,4035,232
2017-11-05 16:00:00,921,267,216,279,1523,626,11
2017-11-05 17:00:00,922,266,215,508,1492,0,0
2017-11-05 18:00:00,922,274,222,520,1503,0,0
2017-11-05 19:00:00,922,253,231,520,1569,0,0
2017-11-05 20:00:00,923,212,234,501,1455,0,0
2017-11-05 21:00:00,922,225,234,479,1586,0,0
2017-11-05 22:00:00,922,230,233,421,1570,0,0
2017-11-05 23:00:00,923,237,231,391,1795,0,0
2017-11-06 00:00:00,923,268,230,265,1660,0,0
2017-11-06 01:00:00,923,278,230,223,2186,0,0
2017-11-06 02:00:00,924,288,231,182,1836,0,0
2017-11-06 03:00:00,926,294,233,217,1996,0,0
2017-11-06 04:00:00,926,295,233,254,1642,0,0
2017-11-06 05:00:00,926,290,232,414,1461,0,0
2017-11-06 06:00:00,926,296,229,432,1358,193,0
2017-11-06 07:00:00,926,297,224,416,1327,1775,0
2017-11-06 08:00:00,925,293,220,260,1036,4044,0
2017-11-06 09:00:00,924,294,225,246,863,6217,0
2017-11-06 10:00:00,922,297,226,218,1064,6505,32
2017-11-06 11:00:00,919,299,227,210,1117,6506,54
2017-11-06 12:00:00,922,299,228,214,1344,6458,83
2017-11-06 13:00:00,921,300,228,221,1489,5788,266
2017-11-06 14:00:00,921,303,228,241,1522,3880,279
2017-11-06 15:00:00,921,301,227,271,1401,2004,60
2017-11-06 16:00:00,921,299,228,456,1413,178,0
2017-11-06 17:00:00,923,296,229,508,1277,0,0
2017-11-06 18:00:00,924,298,227,507,1255,0,0
2017-11-06 19:00:00,924,298,229,472,1261,0,0
2017-11-06 20:00:00,924,296,226,465,1057,0,0
2017-11-06 21:00:00,925,298,224,469,1004,0,0
2017-11-06 22:00:00,926,287,226,429,1131,0,0
2017-11-06 23:00:00,924,256,227,371,1285,0,0
2017-11-07 00:00:00,924,248,233,250,1118,0,0
2017-11-07 01:00:00,924,247,231,247,1197,0,0
2017-11-07 02:00:00,923,250,230,244,1559,0,0
2017-11-07 03:00:00,924,248,230,245,1312,0,0
2017-11-07 04:00:00,925,249,230,254,1146,0,0
2017-11-07 05:00:00,924,247,230,424,1299,0,0
2017-11-07 06:00:00,924,255,229,473,1106,85,0
2017-11-07 07:00:00,923,258,229,441,731,1954,0
2017-11-07 08:00:00,921,256,225,314,445,4160,0
2017-11-07 09:00:00,920,255,224,259,322,5301,47
2017-11-07 10:00:00,888,256,226,251,243,5832,97
2017-11-07 11:00:00,918,256,225,220,231,5817,282
2017-11-07 12:00:00,916,259,225,228,241,5700,320
2017-11-07 13:00:00,916,262,225,224,218,5440,319
2017-11-07 14:00:00,916,264,228,277,158,4839,300
2017-11-07 15:00:00,915,296,225,320,308,3169,214
2017-11-07 16:00:00,918,302,220,402,438,588,13
2017-11-07 17:00:00,921,302,229,507,429,85,0
2017-11-07 18:00:00,920,317,231,517,326,87,0
2017-11-07 19:00:00,920,322,232,516,327,89,0
2017-11-07 20:00:00,920,327,230,478,383,14,0
2017-11-07 21:00:00,919,327,230,445,334,0,0
2017-11-07 22:00:00,919,316,229,404,209,0,0
2017-11-07 23:00:00,920,319,230,353,197,0,0
2017-11-08 00:00:00,919,317,233,273,166,0,0
2017-11-08 01:00:00,919,318,232,267,177,0,0
2017-11-08 02:00:00,920,320,232,260,123,0,0
2017-11-08 03:00:00,920,322,233,223,136,0,0
2017-11-08 04:00:00,920,319,233,257,107,0,0
2017-11-08 05:00:00,920,317,233,473,83,0,0
2017-11-08 06:00:00,920,326,232,527,68,358,0
2017-11-08 07:00:00,913,328,232,537,69,3107,118
2017-11-08 08:00:00,877,327,231,347,80,5892,265
2017-11-08 09:00:00,874,327,231,322,113,6866,345
2017-11-08 10:00:00,871,325,230,319,163,6862,401
2017-11-08 11:00:00,869,325,230,329,274,6801,440
2017-11-08 12:00:00,871,327,230,296,419,6633,430
2017-11-08 13:00:00,871,324,230,319,438,6030,349
2017-11-08 14:00:00,868,328,230,311,536,4730,294
2017-11-08 15:00:00,867,332,228,373,525,2364,212
2017-11-08 16:00:00,818,332,229,571,565,262,0
2017-11-08 17:00:00,810,327,231,579,575,0,0
2017-11-08 18:00:00,811,330,230,578,621,0,0
2017-11-08 19:00:00,828,329,232,582,712,0,0
2017-11-08 20:00:00,891,325,233,586,1094,0,0
2017-11-08 21:00:00,897,322,233,580,1207,0,0
2017-11-08 22:00:00,902,317,233,478,1352,0,0
2017-11-08 23:00:00,903,317,233,417,1529,0,0
2017-11-09 00:00:00,902,313,231,282,1062,0,0
2017-11-09 01:00:00,903,317,232,236,1278,0,0
2017-11-09 02:00:00,904,317,233,238,1259,0,0
2017-11-09 03:00:00,905,317,233,240,1281,0,0
2017-11-09 04:00:00,908,317,232,283,1326,0,0
2017-11-09 05:00:00,909,320,232,474,1305,0,0
2017-11-09 06:00:00,910,334,231,501,1224,334,0
2017-11-09 07:00:00,910,329,219,503,1111,3135,117
2017-11-09 08:00:00,910,324,217,333,1111,6073,245
2017-11-09 09:00:00,910,319,217,296,1095,7036,337
2017-11-09 10:00:00,908,318,217,288,1408,6918,339
2017-11-09 11:00:00,908,319,219,277,1986,6929,323
2017-11-09 12:00:00,908,315,225,235,2305,6728,320
2017-11-09 13:00:00,907,317,230,303,2471,6833,413
2017-11-09 14:00:00,908,317,232,320,2431,6083,406
2017-11-09 15:00:00,907,321,231,398,2425,3861,275
2017-11-09 16:00:00,908,320,232,582,2692,571,10
2017-11-09 17:00:00,910,320,232,595,2791,0,0
2017-11-09 18:00:00,910,319,233,592,2495,0,0
2017-11-09 19:00:00,909,324,234,589,2374,0,0
2017-11-09 20:00:00,910,322,233,585,2469,0,0
2017-11-09 21:00:00,911,322,234,548,2358,0,0
2017-11-09 22:00:00,912,310,234,499,2241,0,0
2017-11-09 23:00:00,913,310,234,428,2432,0,0
2017-11-10 00:00:00,914,310,233,271,2511,0,0
2017-11-10 01:00:00,913,311,234,245,2675,0,0
2017-11-10 02:00:00,912,315,232,244,2755,0,0
2017-11-10 03:00:00,911,313,235,245,3033,0,0
2017-11-10 04:00:00,910,315,232,272,3147,0,0
2017-11-10 05:00:00,909,312,234,469,3062,0,0
2017-11-10 06:00:00,909,317,234,507,2816,292,0
2017-11-10 07:00:00,909,318,233,507,2801,2918,140
2017-11-10 08:00:00,908,319,232,399,2540,5773,139
2017-11-10 09:00:00,907,317,228,287,2902,6779,256
2017-11-10 10:00:00,916,322,230,270,2859,7260,364
2017-11-10 11:00:00,914,322,230,286,2746,7329,433
2017-11-10 12:00:00,930,327,230,292,2959,7210,379
2017-11-10 13:00:00,941,311,232,292,3185,7005,336
2017-11-10 14:00:00,947,297,234,315,3318,6342,311
2017-11-10 15:00:00,948,332,235,380,3448,3477,138
2017-11-10 16:00:00,950,339,236,527,3549,498,0
2017-11-10 17:00:00,949,326,236,563,3460,0,0
2017-11-10 18:00:00,950,327,237,529,3449,0,0
2017-11-10 19:00:00,952,328,236,520,3311,0,0
2017-11-10 20:00:00,952,330,235,520,3293,0,0
2017-11-10 21:00:00,955,326,236,519,3144,0,0
2017-11-10 22:00:00,958,315,238,473,2975,0,0
2017-11-10 23:00:00,982,317,239,401,2988,0,0
2017-11-11 00:00:00,991,314,238,300,2851,0,0
2017-11-11 01:00:00,993,314,237,294,3089,0,0
2017-11-11 02:00:00,995,318,239,293,2990,0,0
2017-11-11 03:00:00,998,316,238,225,2841,0,0
2017-11-11 04:00:00,1002,318,235,262,2563,0,0
2017-11-11 05:00:00,1003,317,238,460,1950,0,0
2017-11-11 06:00:00,1003,318,238,489,1635,281,0
2017-11-11 07:00:00,1003,315,239,485,1233,2865,70
2017-11-11 08:00:00,1000,316,239,330,861,5555,177
2017-11-11 09:00:00,999,318,240,272,613,6277,265
2017-11-11 10:00:00,997,315,240,261,592,6684,347
2017-11-11 11:00:00,996,314,240,230,535,6424,383
2017-11-11 12:00:00,994,316,241,227,600,6229,379
2017-11-11 13:00:00,993,320,240,234,533,6572,387
2017-11-11 14:00:00,992,321,240,229,449,6201,278
2017-11-11 15:00:00,989,327,237,332,405,3853,47
2017-11-11 16:00:00,992,326,237,530,408,527,0
2017-11-11 17:00:00,993,297,239,556,492,0,0
2017-11-11 18:00:00,994,300,227,554,510,0,0
2017-11-11 19:00:00,994,314,221,554,508,0,0
2017-11-11 20:00:00,994,326,230,553,424,0,0
2017-11-11 21:00:00,995,328,240,522,527,0,0
2017-11-11 22:00:00,995,328,240,474,660,0,0
2017-11-11 23:00:00,994,328,240,414,712,0,0
2017-11-12 00:00:00,994,329,229,337,568,0,0
2017-11-12 01:00:00,993,328,234,333,518,0,0
2017-11-12 02:00:00,989,330,236,299,552,0,0
2017-11-12 03:00:00,995,330,234,319,539,0,0
2017-11-12 04:00:00,995,329,232,351,566,0,0
2017-11-12 05:00:00,996,329,231,358,537,0,0
2017-11-12 06:00:00,992,333,227,376,560,116,0
2017-11-12 07:00:00,987,330,224,313,476,1527,0
2017-11-12 08:00:00,988,334,227,239,414,2753,15
2017-11-12 09:00:00,987,311,229,238,381,3393,0
2017-11-12 10:00:00,985,316,230,236,289,3898,0
2017-11-12 11:00:00,977,330,231,229,217,4616,0
2017-11-12 12:00:00,979,330,231,206,222,4979,0
2017-11-12 13:00:00,974,333,231,236,262,4163,0
2017-11-12 14:00:00,972,339,231,250,304,3461,0
2017-11-12 15:00:00,982,353,230,506,416,1884,0
2017-11-12 16:00:00,956,360,230,537,476,255,0
2017-11-12 17:00:00,983,361,230,537,592,0,0
2017-11-12 18:00:00,983,352,230,535,673,0,0
2017-11-12 19:00:00,983,349,229,536,771,0,0
2017-11-12 20:00:00,983,348,229,521,951,0,0
2017-11-12 21:00:00,983,349,229,469,1008,0,0
2017-11-12 22:00:00,982,353,231,395,1012,0,0
2017-11-12 23:00:00,981,352,234,355,1131,0,0
2017-11-13 00:00:00,981,354,234,299,1165,0,0
2017-11-13 01:00:00,980,349,233,272,1360,0,0
2017-11-13 02:00:00,965,346,232,270,1280,0,0
2017-11-13 03:00:00,829,353,234,292,993,0,0
2017-11-13 04:00:00,725,351,234,305,825,0,0
2017-11-13 05:00:00,704,351,234,361,1032,0,0
2017-11-13 06:00:00,704,364,229,487,1345,154,0
2017-11-13 07:00:00,705,371,225,460,1387,1714,0
2017-11-13 08:00:00,705,378,223,335,1491,4228,0
2017-11-13 09:00:00,705,372,224,313,1373,5228,0
2017-11-13 10:00:00,702,364,226,299,1386,5866,0
2017-11-13 11:00:00,701,344,225,230,1486,5953,0
2017-11-13 12:00:00,701,342,225,264,1661,6088,0
2017-11-13 13:00:00,702,362,226,271,1709,6166,33
2017-11-13 14:00:00,703,374,220,292,1850,4875,81
2017-11-13 15:00:00,704,376,218,460,2100,2778,14
2017-11-13 16:00:00,706,380,223,539,1889,338,0
2017-11-13 17:00:00,708,378,221,539,1642,0,0
2017-11-13 18:00:00,707,377,222,537,1954,0,0
2017-11-13 19:00:00,707,378,223,562,2109,0,0
2017-11-13 20:00:00,708,371,224,536,2314,0,0
2017-11-13 21:00:00,710,369,223,479,2528,0,0
2017-11-13 22:00:00,710,354,223,423,2569,0,0
2017-11-13 23:00:00,711,355,223,405,2839,0,0
2017-11-14 00:00:00,712,354,226,316,2638,0,0
2017-11-14 01:00:00,712,352,226,276,2607,0,0
2017-11-14 02:00:00,664,351,227,274,2210,0,0
2017-11-14 03:00:00,654,354,226,271,2021,0,0
2017-11-14 04:00:00,655,357,226,270,2199,0,0
2017-11-14 05:00:00,677,354,226,434,2112,0,0
2017-11-14 06:00:00,713,364,222,491,2225,188,0
2017-11-14 07:00:00,716,371,220,346,2205,2455,0
2017-11-14 08:00:00,715,375,210,317,2000,5472,55
2017-11-14 09:00:00,714,375,214,286,1849,6788,197
2017-11-14 10:00:00,713,371,214,284,2013,6890,377
2017-11-14 11:00:00,712,371,210,290,2151,6941,382
2017-11-14 12:00:00,710,372,213,265,2338,6805,369
2017-11-14 13:00:00,709,374,218,266,2423,6639,397
2017-11-14 14:00:00,664,373,224,285,2579,5532,270
2017-11-14 15:00:00,598,376,231,517,2668,3146,186
2017-11-14 16:00:00,618,377,239,552,2757,398,0
2017-11-14 17:00:00,636,376,237,569,2600,0,0
2017-11-14 18:00:00,643,376,238,606,2451,0,0
2017-11-14 19:00:00,700,373,237,583,2353,0,0
2017-11-14 20:00:00,768,371,234,575,2456,0,0
2017-11-14 21:00:00,771,366,233,525,2040,0,0
2017-11-14 22:00:00,772,352,235,446,1624,0,0
2017-11-14 23:00:00,774,355,238,430,1602,0,0
2017-11-15 00:00:00,774,354,236,341,1470,0,0
2017-11-15 01:00:00,773,353,236,336,1486,0,0
2017-11-15 02:00:00,773,354,236,337,1189,0,0
2017-11-15 03:00:00,783,354,236,335,1316,0,0
2017-11-15 04:00:00,783,356,236,337,1304,0,0
2017-11-15 05:00:00,783,357,235,403,1222,0,0
2017-11-15 06:00:00,783,364,237,475,1127,116,0
2017-11-15 07:00:00,782,369,233,411,1084,1475,0
2017-11-15 08:00:00,780,365,231,294,823,3356,0
2017-11-15 09:00:00,778,361,233,253,657,4860,0
2017-11-15 10:00:00,768,354,231,267,473,5269,0
2017-11-15 11:00:00,766,352,230,291,482,5386,0
2017-11-15 12:00:00,766,364,235,345,766,5229,0
2017-11-15 13:00:00,782,369,227,337,1228,5298,6
2017-11-15 14:00:00,782,369,232,307,1306,4743,28
2017-11-15 15:00:00,789,374,231,375,1287,2544,88
2017-11-15 16:00:00,791,375,234,435,1187,276,0
2017-11-15 17:00:00,785,372,232,452,999,0,0
2017-11-15 18:00:00,782,371,231,467,890,0,0
2017-11-15 19:00:00,786,369,233,459,975,0,0
2017-11-15 20:00:00,830,363,233,452,1088,0,0
2017-11-15 21:00:00,834,355,232,454,1268,0,0
2017-11-15 22:00:00,834,344,233,440,1345,0,0
2017-11-15 23:00:00,832,346,233,397,1241,0,0
2017-11-16 00:00:00,833,343,232,358,1157,0,0
2017-11-16 01:00:00,835,345,231,369,1164,0,0
2017-11-16 02:00:00,837,346,229,367,1109,0,0
2017-11-16 03:00:00,838,346,231,370,1116,0,0
2017-11-16 04:00:00,845,348,231,382,1099,0,0
2017-11-16 05:00:00,845,347,230,526,1020,0,0
2017-11-16 06:00:00,845,356,229,558,978,149,0
2017-11-16 07:00:00,846,367,231,557,845,1360,0
2017-11-16 08:00:00,866,374,226,424,909,2998,12
2017-11-16 09:00:00,880,378,232,391,883,4357,0
2017-11-16 10:00:00,875,372,231,356,1060,4731,0
2017-11-16 11:00:00,870,376,230,363,1216,4910,0
2017-11-16 12:00:00,821,377,231,368,1418,4494,0
2017-11-16 13:00:00,821,373,232,391,1360,3694,0
2017-11-16 14:00:00,821,372,233,398,1384,2750,0
2017-11-16 15:00:00,856,375,234,478,1291,1436,0
2017-11-16 16:00:00,870,375,234,578,1245,125,0
2017-11-16 17:00:00,874,375,234,584,1306,0,0
2017-11-16 18:00:00,885,374,234,582,1300,0,0
2017-11-16 19:00:00,911,363,234,551,1393,0,0
2017-11-16 20:00:00,943,359,233,544,1445,0,0
2017-11-16 21:00:00,952,364,227,543,1517,0,0
2017-11-16 22:00:00,953,350,226,478,1405,0,0
2017-11-16 23:00:00,953,351,226,417,1505,0,0
2017-11-17 00:00:00,954,350,230,366,1315,0,0
2017-11-17 01:00:00,954,349,229,353,1834,0,0
2017-11-17 02:00:00,955,349,228,351,1991,0,0
2017-11-17 03:00:00,955,348,228,353,2379,0,0
2017-11-17 04:00:00,955,343,226,349,2627,0,0
2017-11-17 05:00:00,955,340,225,485,2433,0,0
2017-11-17 06:00:00,957,349,229,533,2376,11,0
2017-11-17 07:00:00,956,356,226,541,2418,604,0
2017-11-17 08:00:00,953,361,225,446,2549,2368,0
2017-11-17 09:00:00,951,361,225,360,2695,3382,0
2017-11-17 10:00:00,951,362,225,357,2887,4549,14
2017-11-17 11:00:00,950,361,227,356,2734,5080,25
2017-11-17 12:00:00,952,354,228,359,3077,5242,26
2017-11-17 13:00:00,952,352,229,361,3288,5161,27
2017-11-17 14:00:00,953,361,229,360,3354,4434,23
2017-11-17 15:00:00,954,366,231,434,3257,2466,0
2017-11-17 16:00:00,955,368,234,551,2844,310,0
2017-11-17 17:00:00,956,366,235,592,2323,0,0
2017-11-17 18:00:00,957,367,240,558,2567,0,0
2017-11-17 19:00:00,958,364,240,550,3096,0,0
2017-11-17 20:00:00,957,358,238,542,2523,0,0
2017-11-17 21:00:00,957,354,230,504,1938,0,0
2017-11-17 22:00:00,956,344,220,386,1298,0,0
2017-11-17 23:00:00,957,344,220,374,1123,0,0
2017-11-18 00:00:00,957,344,225,381,1202,0,0
2017-11-18 01:00:00,957,341,224,382,1320,0,0
2017-11-18 02:00:00,957,341,222,376,983,0,0
2017-11-18 03:00:00,958,344,216,375,689,0,0
2017-11-18 04:00:00,958,342,217,376,717,0,0
2017-11-18 05:00:00,959,344,218,533,707,0,0
2017-11-18 06:00:00,960,346,222,550,770,172,0
2017-11-18 07:00:00,959,345,205,456,831,2715,0
2017-11-18 08:00:00,955,341,207,366,744,6010,22
2017-11-18 09:00:00,955,339,207,333,702,7030,236
2017-11-18 10:00:00,949,342,206,314,805,7278,357
2017-11-18 11:00:00,954,338,207,312,755,7258,363
2017-11-18 12:00:00,953,341,208,317,498,7364,409
2017-11-18 13:00:00,951,342,207,318,351,7453,393
2017-11-18 14:00:00,950,345,207,320,218,6684,346
2017-11-18 15:00:00,951,345,207,431,171,3529,212
2017-11-18 16:00:00,954,344,206,588,121,416,0
2017-11-18 17:00:00,954,345,206,626,145,0,0
2017-11-18 18:00:00,955,346,207,625,208,0,0
2017-11-18 19:00:00,955,345,207,626,201,0,0
2017-11-18 20:00:00,955,344,207,625,172,0,0
2017-11-18 21:00:00,954,342,206,625,172,0,0
2017-11-18 22:00:00,954,343,207,431,167,0,0
2017-11-18 23:00:00,955,340,206,374,167,0,0
2017-11-19 00:00:00,954,347,204,394,98,0,0
2017-11-19 01:00:00,953,353,204,396,277,0,0
2017-11-19 02:00:00,953,352,204,395,345,0,0
2017-11-19 03:00:00,954,353,204,395,374,0,0
2017-11-19 04:00:00,954,352,204,397,342,0,0
2017-11-19 05:00:00,954,352,203,547,348,0,0
2017-11-19 06:00:00,955,354,202,568,353,189,0
2017-11-19 07:00:00,955,356,202,492,337,2652,109
2017-11-19 08:00:00,951,356,204,401,372,6121,313
2017-11-19 09:00:00,949,354,204,358,383,7447,394
2017-11-19 10:00:00,948,353,205,318,392,7458,419
2017-11-19 11:00:00,945,353,205,321,445,7204,417
2017-11-19 12:00:00,945,351,205,321,427,7445,424
2017-11-19 13:00:00,944,352,204,321,362,7280,391
2017-11-19 14:00:00,944,355,203,348,358,6304,239
2017-11-19 15:00:00,945,356,203,461,305,3503,130
2017-11-19 16:00:00,946,354,204,620,402,443,1
2017-11-19 17:00:00,947,350,203,625,470,0,0
2017-11-19 18:00:00,949,349,202,627,570,0,0
2017-11-19 19:00:00,948,351,208,623,571,0,0
2017-11-19 20:00:00,946,352,210,625,532,0,0
2017-11-19 21:00:00,945,353,211,621,563,0,0
2017-11-19 22:00:00,943,347,211,428,647,0,0
2017-11-19 23:00:00,941,336,211,411,877,0,0
2017-11-20 00:00:00,941,328,211,385,874,0,0
2017-11-20 01:00:00,940,329,210,380,1034,0,0
2017-11-20 02:00:00,939,327,209,379,1220,0,0
2017-11-20 03:00:00,938,328,209,380,1028,0,0
2017-11-20 04:00:00,937,327,209,385,655,0,0
2017-11-20 05:00:00,937,327,209,528,562,0,0
2017-11-20 06:00:00,937,330,209,547,523,125,0
2017-11-20 07:00:00,936,339,207,549,621,1942,0
2017-11-20 08:00:00,935,339,211,405,654,4406,0
2017-11-20 09:00:00,928,343,212,367,751,5837,17
2017-11-20 10:00:00,932,337,211,367,872,6117,159
2017-11-20 11:00:00,932,328,204,372,875,6103,129
2017-11-20 12:00:00,931,327,198,372,953,6037,160
2017-11-20 13:00:00,931,326,209,371,1504,5531,116
2017-11-20 14:00:00,931,328,213,377,1900,4570,26
2017-11-20 15:00:00,930,331,214,464,2099,2336,0
2017-11-20 16:00:00,931,332,214,595,2037,241,0
2017-11-20 17:00:00,931,328,214,600,1739,0,0
2017-11-20 18:00:00,929,330,214,602,1513,0,0
2017-11-20 19:00:00,929,329,214,602,1236,0,0
2017-11-20 20:00:00,930,323,213,577,975,0,0
2017-11-20 21:00:00,931,318,213,570,771,0,0
2017-11-20 22:00:00,930,306,212,431,727,0,0
2017-11-20 23:00:00,930,308,212,415,703,0,0
2017-11-21 00:00:00,931,308,211,374,524,0,0
2017-11-21 01:00:00,931,305,211,367,457,0,0
2017-11-21 02:00:00,932,309,210,368,536,0,0
2017-11-21 03:00:00,932,310,210,368,494,0,0
2017-11-21 04:00:00,931,311,210,368,366,0,0
2017-11-21 05:00:00,930,309,209,548,379,0,0
2017-11-21 06:00:00,930,315,208,557,378,86,0
2017-11-21 07:00:00,928,323,201,589,350,2058,0
2017-11-21 08:00:00,927,327,200,399,507,4806,96
2017-11-21 09:00:00,925,327,202,353,514,6031,249
2017-11-21 10:00:00,920,328,202,359,494,6291,391
2017-11-21 11:00:00,919,328,204,360,460,6552,249
2017-11-21 12:00:00,918,329,206,361,450,6378,223
2017-11-21 13:00:00,918,325,204,361,459,6169,273
